type,augmented,depth,width,epochs,batch_size,learning_rate,mse_train,mse_train_aug,mse_val,mse_val_aug,mse_test,mse_test_aug
fcnn,False,4,16,1000,32,0.0001,0.010154243558645248,0.02184602990746498,0.007029524073004723,0.02135934866964817,0.013853386044502258,0.029498964548110962
fcnn,True,4,16,1000,32,0.0001,0.014269309118390083,0.015141529962420464,0.009623762220144272,0.015487994067370892,0.020300831645727158,0.022254420444369316
eqv,False,4,4,1000,32,0.0001,0.01636478491127491,0.015753382816910744,0.010849814862012863,0.01625564694404602,0.02226364240050316,0.022263644263148308
eqv,True,4,4,1000,32,0.0001,0.015557440929114819,0.015012409538030624,0.010496851988136768,0.015313358046114445,0.021604711189866066,0.021604713052511215
fcnn,False,4,4,1000,32,0.0001,0.015677012503147125,0.022821713238954544,0.01014619693160057,0.021831294521689415,0.016180776059627533,0.026480013504624367
fcnn,True,4,4,1000,32,0.0001,0.014270246028900146,0.015216211788356304,0.009461957961320877,0.015174487605690956,0.020220331847667694,0.021463796496391296
fcnn,False,4,16,1000,32,0.0001,0.012437746860086918,0.022808849811553955,0.009735713712871075,0.02293442003428936,0.014974494464695454,0.028957916423678398
fcnn,True,4,16,1000,32,0.0001,0.014244453981518745,0.015409853309392929,0.009537320584058762,0.015550065785646439,0.020167656242847443,0.02239328995347023
eqv,False,4,4,1000,32,0.0001,0.01780727505683899,0.017132719978690147,0.011741185560822487,0.017705759033560753,0.022572996094822884,0.022572996094822884
eqv,True,4,4,1000,32,0.0001,0.014274508692324162,0.013777855783700943,0.009656291455030441,0.01404515840113163,0.02356007695198059,0.02356007695198059
fcnn,False,4,4,1000,32,0.0001,0.017419463023543358,0.024371854960918427,0.012481510639190674,0.024424321949481964,0.019342930987477303,0.02813323773443699
fcnn,True,4,4,1000,32,0.0001,0.015307633206248283,0.015926621854305267,0.010293462313711643,0.016237104311585426,0.019416455179452896,0.02179458737373352
fcnn,False,4,16,1000,32,0.0001,0.010343067348003387,0.020070025697350502,0.0079038692638278,0.019250186160206795,0.013934565708041191,0.02642294391989708
fcnn,True,4,16,1000,32,0.0001,0.01616268791258335,0.01622280664741993,0.010318802669644356,0.01654922217130661,0.021464843302965164,0.022344093769788742
eqv,False,4,4,1000,32,0.0001,0.020359355956315994,0.01960945501923561,0.013783561997115612,0.020417267456650734,0.024382488802075386,0.024382488802075386
eqv,True,4,4,1000,32,0.0001,0.015343774110078812,0.014800620265305042,0.010431320406496525,0.015233557671308517,0.022245578467845917,0.022245578467845917
fcnn,False,4,4,1000,32,0.0001,0.016539569944143295,0.025676008313894272,0.013588165864348412,0.024680735543370247,0.01723642274737358,0.02952032908797264
fcnn,True,4,4,1000,32,0.0001,0.015601645223796368,0.0159666296094656,0.010642644949257374,0.016274720430374146,0.01998186856508255,0.021497681736946106
fcnn,False,4,16,1000,32,0.0001,0.010666253976523876,0.02033066377043724,0.007045733742415905,0.018051430583000183,0.014450369402766228,0.026482345536351204
fcnn,True,4,16,1000,32,0.0001,0.014175038784742355,0.015241771005094051,0.009741801768541336,0.01564299687743187,0.020904088392853737,0.022309085354208946
eqv,False,4,4,1000,32,0.0001,0.01971225067973137,0.0189634021371603,0.013123068027198315,0.01974708028137684,0.023658616468310356,0.023658616468310356
eqv,True,4,4,1000,32,0.0001,0.015220638364553452,0.014675957150757313,0.01027888897806406,0.01509432215243578,0.02225770801305771,0.02225770801305771
fcnn,False,4,4,1000,32,0.0001,0.014910087920725346,0.023694097995758057,0.011406444013118744,0.023470012471079826,0.01802448183298111,0.028146857395768166
fcnn,True,4,4,1000,32,0.0001,0.01583268865942955,0.01505165547132492,0.011491759680211544,0.015607783570885658,0.021641112864017487,0.021617675200104713
fcnn,False,4,16,1000,32,0.0001,0.010728545486927032,0.02049979567527771,0.007605925668030977,0.01934737153351307,0.013769913464784622,0.026631636545062065
fcnn,True,4,16,1000,32,0.0001,0.014110717922449112,0.014956452883780003,0.009547927416861057,0.015407475642859936,0.01982724294066429,0.022128498181700706
eqv,False,4,4,1000,32,0.0001,0.018303046002984047,0.017612693831324577,0.012184126302599907,0.018289947882294655,0.022976748645305634,0.022976748645305634
eqv,True,4,4,1000,32,0.0001,0.01551825925707817,0.014973239973187447,0.010415405966341496,0.015231072902679443,0.0212707556784153,0.02127075381577015
fcnn,False,4,4,1000,32,0.0001,0.020710546523332596,0.02826608344912529,0.01616595685482025,0.03037264198064804,0.022079475224018097,0.03101954236626625
fcnn,True,4,4,1000,32,0.0001,0.014535129070281982,0.015683332458138466,0.010286986827850342,0.015840791165828705,0.019381284713745117,0.021571531891822815
fcnn,False,4,16,1000,32,0.0001,0.009582367725670338,0.020281696692109108,0.0066660200245678425,0.019217800348997116,0.015748143196105957,0.027478380128741264
fcnn,True,4,16,1000,32,0.0001,0.014550541527569294,0.015530269593000412,0.009659979492425919,0.015964126214385033,0.019674740731716156,0.022254832088947296
eqv,False,4,4,1000,32,0.0001,0.017714327201247215,0.01703505404293537,0.011687975376844406,0.0176957156509161,0.02282608672976494,0.022826088592410088
eqv,True,4,4,1000,32,0.0001,0.015561767853796482,0.015005433931946754,0.01043423917144537,0.01535128802061081,0.021883253008127213,0.021883251145482063
fcnn,False,4,4,1000,32,0.0001,0.01191762089729309,0.02103743888437748,0.009634992107748985,0.020644040778279305,0.01457284577190876,0.02645925059914589
fcnn,True,4,4,1000,32,0.0001,0.016105560585856438,0.015793632715940475,0.010459124110639095,0.016228606924414635,0.022162113338708878,0.02191239781677723
fcnn,False,4,16,1000,32,0.0001,0.009636514820158482,0.02082214318215847,0.006675466429442167,0.02054835855960846,0.011095854453742504,0.028366878628730774
fcnn,True,4,16,1000,32,0.0001,0.013715686276555061,0.01508032251149416,0.009540600702166557,0.0152584882453084,0.01944941096007824,0.02189818024635315
eqv,False,4,4,1000,32,0.0001,0.017832564190030098,0.017157990485429764,0.011821936815977097,0.01778765581548214,0.022714342921972275,0.022714344784617424
eqv,True,4,4,1000,32,0.0001,0.015183378010988235,0.014647322706878185,0.010331758297979832,0.015071126632392406,0.022320428863167763,0.022320430725812912
fcnn,False,4,4,1000,32,0.0001,0.020596303045749664,0.027430035173892975,0.01601511240005493,0.026835516095161438,0.021316733211278915,0.02991672232747078
fcnn,True,4,4,1000,32,0.0001,0.016945865005254745,0.017302334308624268,0.011934950016438961,0.017763376235961914,0.02049514278769493,0.022160299122333527
fcnn,False,4,16,1000,32,0.0001,0.02600247412919998,0.03151801973581314,0.019960938021540642,0.03226500749588013,0.026066435500979424,0.03374757990241051
fcnn,True,4,16,1000,32,0.0001,0.01530290674418211,0.015543445013463497,0.010020851157605648,0.01596648059785366,0.020328758284449577,0.021656977012753487
eqv,False,4,4,1000,32,0.0001,0.016638394445180893,0.01602698117494583,0.010921447537839413,0.016323868185281754,0.021750565618276596,0.021750565618276596
eqv,True,4,4,1000,32,0.0001,0.015289289876818657,0.01474988553673029,0.010280041955411434,0.015046815387904644,0.021490056067705154,0.021490054205060005
fcnn,False,4,4,1000,32,0.0001,0.018135400488972664,0.026157580316066742,0.014177830889821053,0.026079004630446434,0.02187197469174862,0.0300609041005373
fcnn,True,4,4,1000,32,0.0001,0.017425356432795525,0.017186850309371948,0.012045909650623798,0.017248189076781273,0.02242378517985344,0.02179758809506893
fcnn,False,4,16,1000,32,0.0001,0.010388903319835663,0.02064642310142517,0.006814419291913509,0.019974825903773308,0.013492746278643608,0.027727121487259865
fcnn,True,4,16,1000,32,0.0001,0.013959531672298908,0.01496877335011959,0.010174639523029327,0.01534570474177599,0.019707290455698967,0.021917780861258507
eqv,False,4,4,1000,32,0.0001,0.01868664100766182,0.017976991832256317,0.012395983561873436,0.018672486767172813,0.023022020235657692,0.02302202209830284
eqv,True,4,4,1000,32,0.0001,0.01534811221063137,0.014794248156249523,0.010436167009174824,0.015334775671362877,0.022614803165197372,0.02261480502784252
fcnn,False,4,4,1000,32,0.0001,0.013170730322599411,0.02130727469921112,0.009839914739131927,0.019867591559886932,0.016405288130044937,0.025557709857821465
fcnn,True,4,4,1000,32,0.0001,0.014796527102589607,0.01570959761738777,0.010911880992352962,0.015383339487016201,0.019890189170837402,0.021187394857406616
fcnn,False,4,16,1000,32,0.0001,0.010123031213879585,0.020632576197385788,0.006579161621630192,0.01944950595498085,0.014456182718276978,0.027485396713018417
fcnn,True,4,16,1000,32,0.0001,0.014755567535758018,0.015310323797166348,0.009286384098231792,0.01599942147731781,0.019725769758224487,0.022131891921162605
eqv,False,5,4,1000,32,0.0001,0.015387455001473427,0.014858093112707138,0.010430959053337574,0.015108234249055386,0.021101538091897964,0.021101536229252815
eqv,True,5,4,1000,32,0.0001,0.015263744629919529,0.014727532863616943,0.01046072132885456,0.015202379785478115,0.022067122161388397,0.022067122161388397
fcnn,False,5,4,1000,32,0.0001,0.01463412120938301,0.022732244804501534,0.01074795052409172,0.022508634254336357,0.016625575721263885,0.027114106342196465
fcnn,True,5,4,1000,32,0.0001,0.015957552939653397,0.015979772433638573,0.01156599260866642,0.01620721071958542,0.020452773198485374,0.021540682762861252
fcnn,False,5,16,1000,32,0.0001,0.009481320157647133,0.020060572773218155,0.006899225525557995,0.019492782652378082,0.013086600229144096,0.02774709276854992
fcnn,True,5,16,1000,32,0.0001,0.014043589122593403,0.014881616458296776,0.009328951127827168,0.015408526174724102,0.01884242706000805,0.021483588963747025
eqv,False,5,4,1000,32,0.0001,0.015453577041625977,0.01490277424454689,0.010455505922436714,0.015325062908232212,0.022025272250175476,0.022025272250175476
eqv,True,5,4,1000,32,0.0001,0.01561022736132145,0.015051976777613163,0.010508637875318527,0.015443380922079086,0.021920260041952133,0.021920261904597282
fcnn,False,5,4,1000,32,0.0001,0.014824987389147282,0.02326355315744877,0.012310290709137917,0.022775910794734955,0.017664199694991112,0.027614649385213852
fcnn,True,5,4,1000,32,0.0001,0.0163237527012825,0.015684058889746666,0.011320521123707294,0.016103796660900116,0.021394401788711548,0.021627146750688553
fcnn,False,5,16,1000,32,0.0001,0.009367743507027626,0.019313516095280647,0.006841809954494238,0.01888979785144329,0.012164227664470673,0.02648286335170269
fcnn,True,5,16,1000,32,0.0001,0.015091069042682648,0.01552526094019413,0.00945335067808628,0.015488785691559315,0.019445259124040604,0.021326320245862007
eqv,False,5,4,1000,32,0.0001,0.015847742557525635,0.015275170095264912,0.01063474640250206,0.015696454793214798,0.021501651033759117,0.021501652896404266
eqv,True,5,4,1000,32,0.0001,0.015442273579537868,0.014920422807335854,0.01046437956392765,0.015073688700795174,0.02053029276430607,0.020530294626951218
fcnn,False,5,4,1000,32,0.0001,0.014533188194036484,0.0223548486828804,0.011701146140694618,0.02289019152522087,0.016468040645122528,0.026914242655038834
fcnn,True,5,4,1000,32,0.0001,0.01445065252482891,0.015504919923841953,0.009787522256374359,0.015413109213113785,0.019918205216526985,0.021245094016194344
fcnn,False,5,16,1000,32,0.0001,0.009713268838822842,0.01967908814549446,0.00742104509845376,0.01866335980594158,0.013725939206779003,0.026362180709838867
fcnn,True,5,16,1000,32,0.0001,0.014359238557517529,0.015746481716632843,0.009595533832907677,0.01601947657763958,0.019241146743297577,0.02186518721282482
eqv,False,5,4,1000,32,0.0001,0.015811100602149963,0.015243912115693092,0.010560334660112858,0.015572904609143734,0.021799704059958458,0.02179970219731331
eqv,True,5,4,1000,32,0.0001,0.015337005257606506,0.014788986183702946,0.010432738810777664,0.015278889797627926,0.022279899567365646,0.022279901430010796
fcnn,False,5,4,1000,32,0.0001,0.015917658805847168,0.02381247840821743,0.0137843182310462,0.024236802011728287,0.0190143883228302,0.02755298838019371
fcnn,True,5,4,1000,32,0.0001,0.014115558005869389,0.015615634620189667,0.009398916736245155,0.015845557674765587,0.019191883504390717,0.021282045170664787
fcnn,False,5,16,1000,32,0.0001,0.010028750635683537,0.019637085497379303,0.006738875526934862,0.018161190673708916,0.013027631677687168,0.02570706233382225
fcnn,True,5,16,1000,32,0.0001,0.01371877733618021,0.015031789429485798,0.009652072563767433,0.01523330993950367,0.02007392607629299,0.021737191826105118
eqv,False,5,4,1000,32,0.0001,0.015569889917969704,0.0150045370683074,0.010500846430659294,0.01550009660422802,0.0222863107919693,0.0222863107919693
eqv,True,5,4,1000,32,0.0001,0.015260500833392143,0.01471483800560236,0.010281066410243511,0.015104670077562332,0.02162756398320198,0.02162756398320198
fcnn,False,5,4,1000,32,0.0001,0.07072215527296066,0.08484668284654617,0.050947122275829315,0.08634696155786514,0.0879850834608078,0.10077106952667236
fcnn,True,5,4,1000,32,0.0001,0.015456165187060833,0.01622730866074562,0.010727913118898869,0.01643378473818302,0.02006574347615242,0.021795596927404404
fcnn,False,5,16,1000,32,0.0001,0.00895466934889555,0.02039927989244461,0.006606211885809898,0.01918896660208702,0.014238054864108562,0.028039321303367615
fcnn,True,5,16,1000,32,0.0001,0.013732369989156723,0.015148765407502651,0.009522086940705776,0.015392974019050598,0.018943484872579575,0.021748345345258713
eqv,False,5,4,1000,32,0.0001,0.015342654660344124,0.014815837144851685,0.010482218116521835,0.015138314105570316,0.021520394831895828,0.02152039296925068
eqv,True,5,4,1000,32,0.0001,0.015970662236213684,0.015394781716167927,0.010619176551699638,0.0157081987708807,0.022182580083608627,0.022182581946253777
fcnn,False,5,4,1000,32,0.0001,0.013222628273069859,0.02156890369951725,0.009528202936053276,0.0202872883528471,0.0158461332321167,0.025875689461827278
fcnn,True,5,4,1000,32,0.0001,0.014620237983763218,0.015554165467619896,0.010011005215346813,0.015554237179458141,0.020726483315229416,0.021585769951343536
fcnn,False,5,16,1000,32,0.0001,0.009683407843112946,0.019492216408252716,0.006932382471859455,0.018568122759461403,0.012728225439786911,0.026297498494386673
fcnn,True,5,16,1000,32,0.0001,0.014736773446202278,0.01566583849489689,0.009759282693266869,0.01616203971207142,0.02004452422261238,0.02204539254307747
eqv,False,5,4,1000,32,0.0001,0.017051395028829575,0.016468551009893417,0.011342545971274376,0.016487959772348404,0.020935991778969765,0.020935989916324615
eqv,True,5,4,1000,32,0.0001,0.015480879694223404,0.014943034388124943,0.010449737310409546,0.015202082693576813,0.021384747698903084,0.021384747698903084
fcnn,False,5,4,1000,32,0.0001,0.013274949043989182,0.02123332768678665,0.010580711998045444,0.020649448037147522,0.013986054807901382,0.025864433497190475
fcnn,True,5,4,1000,32,0.0001,0.0157504603266716,0.01729663833975792,0.010762568563222885,0.017422325909137726,0.019500020891427994,0.022599371150135994
fcnn,False,5,16,1000,32,0.0001,0.009143754839897156,0.020051773637533188,0.0065385340712964535,0.019292671233415604,0.014305458404123783,0.027613338083028793
fcnn,True,5,16,1000,32,0.0001,0.014364239759743214,0.015731967985630035,0.009241223335266113,0.01548561081290245,0.019208863377571106,0.021496741101145744
eqv,False,5,4,1000,32,0.0001,0.015821514651179314,0.015260494314134121,0.01045191939920187,0.015406875871121883,0.020681608468294144,0.020681606605648994
eqv,True,5,4,1000,32,0.0001,0.015488074161112309,0.014935160987079144,0.010457422584295273,0.015345382504165173,0.021479424089193344,0.021479425951838493
fcnn,False,5,4,1000,32,0.0001,0.014428939670324326,0.023892560973763466,0.01315171830356121,0.02476007118821144,0.016272934153676033,0.028663229197263718
fcnn,True,5,4,1000,32,0.0001,0.01477080024778843,0.015363805927336216,0.009923319332301617,0.015982966870069504,0.019136350601911545,0.021832197904586792
fcnn,False,5,16,1000,32,0.0001,0.010204548016190529,0.0207978468388319,0.007990812882781029,0.02020970918238163,0.014139141887426376,0.02717110514640808
fcnn,True,5,16,1000,32,0.0001,0.014553624205291271,0.01564999856054783,0.009667507372796535,0.01609274558722973,0.019637925550341606,0.022333502769470215
eqv,False,5,4,1000,32,0.0001,0.016598401591181755,0.01597468927502632,0.010988060384988785,0.016503039747476578,0.022294525057077408,0.02229452319443226
eqv,True,5,4,1000,32,0.0001,0.015224067494273186,0.014691988006234169,0.010331273078918457,0.015034133568406105,0.02138814888894558,0.02138814702630043
fcnn,False,5,4,1000,32,0.0001,0.014948923140764236,0.023363975808024406,0.013014010153710842,0.024919189512729645,0.017216648906469345,0.027878301218152046
fcnn,True,5,4,1000,32,0.0001,0.016036581248044968,0.01625344343483448,0.011233282275497913,0.017029672861099243,0.020277224481105804,0.021807316690683365
fcnn,False,5,16,1000,32,0.0001,0.00985146127641201,0.019591789692640305,0.007021832279860973,0.01894114911556244,0.013108950108289719,0.026622915640473366
fcnn,True,5,16,1000,32,0.0001,0.015019903890788555,0.015904033556580544,0.010032984428107738,0.016298934817314148,0.019947020336985588,0.021391771733760834
